book_id,genres
916,non_fiction|memoir|fiction
917,fantasy|fiction|epic_fantasy
918,fantasy|young_adult|fiction
919,fiction|contemporary|literature
920,non_fiction|psychology|philosophy
921,young_adult|contemporary|fiction
922,mystery|crime|fiction
923,young_adult|fantasy|fiction
924,fiction|contemporary|literary_fiction
925,historical_fiction|fiction|historical
926,fiction|mystery|thriller
927,young_adult|poetry|fiction
928,fantasy|young_adult|paranormal
929,horror|fiction|science_fiction
930,short_stories|contemporary_fiction|literary_fiction
931,memoir|humor|non_fiction
932,business|non_fiction|psychology
933,fantasy|young_adult|romance
934,plays|classics|drama
935,classics|fiction|adventure
936,horror|fantasy|science_fiction
937,young_adult|fiction|science_fiction_fantasy
938,romance|new_adult|contemporary
939,mystery|fiction|thriller
940,fiction|romance|chick_lit
941,fiction|historical_fiction|literary_fiction
942,contemporary|contemporary_romance|humor
943,humor|non_fiction|short_stories
944,fiction|horror|fantasy
945,young_adult|fantasy|paranormal
946,young_adult|dystopian|science_fiction
947,fantasy|young_adult|dystopian
948,fiction|contemporary|contemporary_fiction
949,fantasy|fiction|epic_fantasy
950,young_adult|contemporary|romance
951,fiction|contemporary|thriller
952,chick_lit|fiction|romance
953,fantasy|fiction|horror
954,non_fiction|vampires|young_adult
955,fiction|chick_lit|romance
956,science|biography|non_fiction
957,fantasy|paranormal_romance|young_adult
958,childrens|young_adult|romance
959,classics|fiction|literature
960,fantasy|fiction|epic_fantasy
961,classics|fiction|literature
962,romance|new_adult|young_adult
963,fiction|thriller|mystery
964,fiction|classics|fantasy
965,romance|new_adult|contemporary
966,mystery|thriller|crime
967,fiction|thriller|horror
968,biography|history|historical_fiction
969,non_fiction|history|business
970,fantasy|young_adult|science_fiction
971,picture_books|childrens|fiction
972,classics|science_fiction|fiction
973,non_fiction|memoir|psychology
974,science_fiction|fiction|dystopian
975,non_fiction|crime|history
976,childrens|fiction|picture_books
977,classics|poetry|fiction
978,fiction|paranormal|historical_fiction
979,fiction|mystery|contemporary
980,urban_fantasy|fantasy|paranormal
981,young_adult|vampires|fantasy
982,mystery|historical_fiction|fiction
983,non_fiction|memoir|biography
984,classics|poetry|fantasy
985,non_fiction|business|history
986,horror|fiction|thriller
987,fantasy|young_adult|fiction
988,fantasy|fiction|epic_fantasy
989,fiction|mystery|crime
990,business|non_fiction|psychology
991,romance|contemporary|fiction
992,fantasy|young_adult|romance
993,young_adult|historical_fiction|fiction
994,non_fiction|memoir|classics
995,young_adult|paranormal|fantasy
996,mystery|fiction|humor
997,classics|historical_fiction|fiction
998,picture_books|childrens|fiction
999,childrens|fiction|young_adult
1000,fantasy|young_adult|paranormal
1001,fiction|mystery|thriller
1002,dystopian|young_adult|romance
1003,science_fiction|fiction|science
1004,young_adult|romance|contemporary
1005,fiction|contemporary|contemporary_fiction
1006,non_fiction|biography|memoir
1007,non_fiction|humor|memoir
1008,young_adult|fantasy|science_fiction
1009,fiction|contemporary|literary_fiction
1010,comics|humor|graphic_novels
1011,historical_fiction|fiction|historical
1012,historical_fiction|fiction|mystery
1013,non_fiction|classics
1014,science_fiction|fiction|humor
1015,fiction|classics|philosophy
1016,mystery|crime|thriller
1017,historical_fiction|chick_lit|historical
1018,fantasy|fiction|epic_fantasy
1019,science_fiction|fiction|classics
1020,fantasy|childrens|fiction
1021,non_fiction|memoir|science
1022,fantasy|young_adult|magic
1023,fantasy|fiction|epic_fantasy
1024,mystery|young_adult|fiction
1025,non_fiction|religion|memoir
1026,historical_romance|historical_fiction|history
1027,fantasy|mythology|young_adult
1028,fiction|chick_lit|contemporary
1029,graphic_novels|comics|fantasy
1030,fiction|contemporary|literary_fiction
1031,history|classics|short_stories
1032,fantasy|middle_grade|young_adult
1033,fiction|young_adult|childrens
1034,fantasy|urban_fantasy|mystery
1035,biography|non_fiction|science
1036,romance|contemporary_romance|contemporary
1037,fiction|mystery|thriller
1038,historical_fiction|young_adult|classics
1039,horror|fantasy|humor
1040,humor|non_fiction|memoir
1041,classics|fiction|literature
1042,science_fiction|fiction|fantasy
1043,fiction|realistic_fiction|childrens
1044,non_fiction|humor|memoir
1045,fiction|dystopian|short_stories
1046,non_fiction|humor|psychology
1047,middle_grade|fiction|childrens
1048,non_fiction|history|adventure
1049,fantasy|epic_fantasy|science_fiction_fantasy
1050,young_adult|dystopian|science_fiction
1051,historical_fiction|fiction|historical
1052,fiction|contemporary|chick_lit
1053,fantasy|fiction|horror
1054,science_fiction|fantasy|young_adult
1055,fiction|classics|historical_fiction
1056,horror|fiction|humor
1057,fiction|mystery|thriller
1058,mystery|classics|crime
1059,young_adult|dystopian|science_fiction
1060,non_fiction|science|history
1061,historical_fiction|young_adult|fiction
1062,young_adult|romance|dystopian
1063,chick_lit|fiction|romance
1064,classics|mystery|horror
1065,mystery|fiction|crime
1066,young_adult|romance|contemporary
1067,mystery|fiction|humor
1068,non_fiction|memoir|biography
1069,non_fiction|business|science
1070,fantasy|urban_fantasy|paranormal
1071,fantasy|fiction|epic_fantasy
1072,chick_lit|fiction|romance
1073,classics|fiction|historical_fiction
1074,science_fiction|classics|humor
1075,horror|thriller|mystery
1076,fiction|contemporary|adult_fiction
1077,graphic_novels|comics|fantasy
1078,non_fiction|business|psychology
1079,fiction|religion|fantasy
1080,young_adult|romance|contemporary
1081,historical_fiction|fiction|history
1082,fiction|contemporary|literature
1083,non_fiction|memoir|biography
1084,classics|fiction|literature
1085,fiction|contemporary|humor
1086,urban_fantasy|vampires|fantasy
1087,young_adult|fiction|mystery
1088,fiction|classics|literature
1089,fantasy|fiction|humor
1090,horror|fiction|fantasy
1091,mystery|crime|fiction
1092,fiction|mystery|thriller
1093,vampires|young_adult|fantasy
1094,classics|fiction|historical_fiction
1095,young_adult|dystopian|science_fiction
1096,humor|non_fiction|history
1097,non_fiction|religion|memoir
1098,contemporary|contemporary_romance|adult_fiction
1099,classics|philosophy|non_fiction
1100,fiction|historical_fiction|thriller
1101,fiction|contemporary|chick_lit
1102,memoir|non_fiction|biography
1103,fiction|chick_lit|romance
1104,romance|erotica|fiction
1105,fiction|fantasy|science_fiction
1106,fantasy|fiction|non_fiction
1107,fiction|romance|contemporary
1108,classics|childrens|fiction
1109,vampires|non_fiction|young_adult
1110,new_adult|romance|contemporary
1111,chick_lit|fiction|romance
1112,classics|fiction|young_adult
1113,classics|non_fiction|fiction
1114,classics|fiction|romance
1115,biography|non_fiction|memoir
1116,fiction|fantasy|mythology
1117,fiction|science_fiction|thriller
1118,young_adult|dystopian|romance
1119,fantasy|fiction|epic_fantasy
1120,fiction|childrens|short_stories
1121,fiction|historical_fiction|literature
1122,young_adult|fantasy|paranormal
1123,horror|fiction|short_stories
1124,fiction|horror|contemporary
1125,romance|fiction|contemporary
1126,vampires|romance|fantasy
1127,urban_fantasy|fantasy|mystery
1128,fantasy|science_fiction|fiction
1129,fantasy|fiction|non_fiction
1130,contemporary|romance|contemporary_romance
1131,romance|fiction|fantasy
1132,horror|fiction|non_fiction
1133,historical_fiction|fiction|classics
1134,romance|contemporary_romance|contemporary
1135,classics|fiction|short_stories
1136,fiction|historical_fiction|contemporary_fiction
1137,fantasy|young_adult|fiction
1138,mystery|thriller|fiction
1139,horror|fiction|science_fiction
1140,young_adult|fantasy|paranormal
1141,non_fiction|business|psychology
1142,fiction|science_fiction|historical_fiction
1143,romance|erotica|contemporary
1144,fiction|contemporary|contemporary_fiction
1145,fiction|contemporary_fiction|contemporary
1146,comics|graphic_novels|non_fiction
1147,young_adult|fantasy|paranormal
1148,non_fiction|psychology|science
1149,fiction|chick_lit|contemporary
1150,fiction|thriller|mystery
1151,mystery|fiction|humor
1152,fiction|fantasy|contemporary
1153,humor|fantasy|paranormal
1154,non_fiction|business|biography
1155,fantasy|young_adult|fiction
1156,non_fiction|humor|fiction
1157,business|non_fiction|psychology
1158,historical_fiction|fiction|classics
1159,historical_fiction|fiction|historical
1160,classics|thriller|mystery_thriller
1161,classics|fiction|literature
1162,non_fiction|humor|memoir
1163,fiction|young_adult|childrens
1164,fantasy|historical|fiction
1165,new_adult|romance|contemporary
1166,humor|fiction|realistic_fiction
1167,classics|poetry|fiction
1168,philosophy|non_fiction|religion
1169,young_adult|paranormal|romance
1170,dystopian|young_adult|paranormal
1171,historical_fiction|fiction|historical
1172,young_adult|fiction|science_fiction
1173,fiction|suspense|mystery
1174,fiction|historical_fiction|literary_fiction
1175,fantasy|young_adult|romance
1176,mystery|fiction|crime
1177,adult_fiction|romance|fiction
1178,classics|fiction|historical_fiction
1179,science_fiction|fiction|classics
1180,historical_fiction|philosophy|romance
1181,mystery|fiction|humor
1182,mystery|fiction|horror
1183,manga|graphic_novels|fantasy
1184,classics|fiction|literature
1185,fiction|historical_fiction|classics
1186,plays|classics|drama
1187,fiction|historical_fiction|literary_fiction
1188,non_fiction|business|psychology
1189,fiction|non_fiction|psychology
1190,fiction|historical_fiction|historical
1191,science_fiction|fiction|science_fiction_fantasy
1192,young_adult|historical|historical_fiction
1193,realistic_fiction|childrens|fiction
1194,humor|realistic_fiction|fiction
1195,fiction|mystery|historical_fiction
1196,fantasy|young_adult|fiction
1197,young_adult|dystopian|short_stories
1198,fiction|contemporary|literary_fiction
1199,graphic_novels|comics|science_fiction
1200,fantasy|fiction|epic_fantasy
1201,fantasy|vampires|urban_fantasy
1202,fiction|contemporary_fiction|contemporary
1203,realistic_fiction|coming_of_age|young_adult
1204,classics|science_fiction|fiction
1205,fiction|fantasy|science_fiction
1206,fiction|romance|philosophy
1207,classics|fiction|adventure
1208,fiction|short_stories|thriller
1209,romance|contemporary_romance|contemporary
1210,classics|fiction|young_adult
1211,childrens|picture_books|classics
1212,fiction|contemporary|literary_fiction
1213,science_fiction|fiction|fantasy
1214,classics|fiction|literature
1215,young_adult|romance|contemporary
1216,historical_fiction|fiction|historical
1217,horror|fantasy|fiction
1218,fiction|fantasy|religion
1219,new_adult|romance|contemporary
1220,fiction|contemporary|literary_fiction
1221,fiction|chick_lit|young_adult
1222,childrens|classics|fiction
1223,science_fiction|fiction|classics
1224,science|non_fiction|philosophy
1225,fiction|young_adult|childrens
1226,mystery|fiction|humor
1227,young_adult|fantasy|paranormal
1228,fantasy|urban_fantasy|fiction
1229,picture_books|childrens|fiction
1230,fantasy|fiction|epic_fantasy
1231,historical_fiction|fiction|historical
1232,mystery|fiction|humor
1233,fiction|young_adult|childrens
1234,non_fiction|psychology|biography
1235,science|non_fiction|history
1236,fiction|horror|short_stories
1237,fiction|romance|historical_fiction
1238,memoir|historical_fiction|non_fiction
1239,fiction|classics|literature
1240,classics|mystery|historical_fiction
1241,history|non_fiction|biography
1242,fiction|historical_fiction|literary_fiction
1243,fiction|fantasy|middle_grade
1244,young_adult|fiction|contemporary
1245,fiction|thriller|mystery
1246,high_fantasy|fantasy|adventure
1247,fiction|thriller|mystery
1248,horror|fantasy|fiction
1249,fantasy|fiction|epic_fantasy
1250,fiction|classics|literature
1251,young_adult|paranormal|fantasy
1252,non_fiction|history|fiction
1253,classics|fantasy|childrens
1254,fantasy|fiction|adventure
1255,fiction|young_adult|classics
1256,historical_fiction|fiction|war
1257,paranormal|romance|vampires
1258,childrens|young_adult|humor
1259,fantasy|young_adult|fiction
1260,mystery|fiction|thriller
1261,fantasy|fiction|horror
1262,science_fiction|fiction|fantasy
1263,science_fiction|fiction|mystery
1264,fantasy|young_adult|romance
1265,graphic_novels|comics|non_fiction
1266,picture_books|childrens|fiction
1267,mystery|fiction|humor
1268,chick_lit|fiction|romance
1269,non_fiction|science|history
1270,fiction|contemporary|romance
1271,fiction|historical_fiction|historical
1272,non_fiction|humor|business
1273,urban_fantasy|fantasy|paranormal
1274,childrens|picture_books|classics
1275,historical_fiction|romance|fiction
1276,young_adult|fantasy|paranormal
1277,religion|non_fiction|history
1278,fantasy|fiction|science_fiction_fantasy
1279,young_adult|fiction|realistic_fiction
1280,classics|poetry|fiction
1281,fiction|short_stories|contemporary
1282,fiction|contemporary|literature
1283,fiction|philosophy|classics
1284,young_adult|romance|contemporary
1285,young_adult|romance|contemporary
1286,fantasy|young_adult|fiction
1287,picture_books|childrens|fiction
1288,dystopian|thriller|science_fiction
1289,fiction|young_adult|childrens
1290,young_adult|dystopian|fiction
1291,paranormal_romance|vampires|paranormal
1293,mystery|young_adult|fiction
1294,non_fiction|religion|science
1295,new_adult|romance|contemporary
1296,fiction|thriller|science_fiction
1297,young_adult|romance|contemporary
1298,fantasy|young_adult|fiction
1299,fiction|humor|literature
1300,historical_fiction|fiction|historical
1301,thriller|mystery|fiction
